0 3.92308 3.37632
1e-05 3.92308 3.37632
1.05e-05 3.92308 3.37632
1.1025e-05 3.92308 3.37632
1.15763e-05 3.92308 3.37632
1.21551e-05 3.92308 3.37632
1.27628e-05 3.92308 3.37632
1.3401e-05 3.92308 3.37632
1.4071e-05 3.92308 3.37632
1.47746e-05 3.92308 3.37632
1.55133e-05 3.92308 3.37632
1.62889e-05 3.92308 3.37632
1.71034e-05 3.92308 3.37632
1.79586e-05 3.92308 3.37632
1.88565e-05 3.92308 3.37632
1.97993e-05 3.92308 3.37632
2.07893e-05 3.92308 3.37632
2.18287e-05 3.92308 3.37632
2.29202e-05 3.92308 3.37632
2.40662e-05 3.92308 3.37631
2.52695e-05 3.92308 3.37633
2.6533e-05 3.92309 3.37633
2.78596e-05 3.9231 3.37635
2.92526e-05 3.92312 3.37636
3.07152e-05 3.92317 3.37643
3.2251e-05 3.92327 3.37654
3.38635e-05 3.92343 3.37673
3.55567e-05 3.92374 3.37706
3.73346e-05 3.92427 3.37766
3.92013e-05 3.92516 3.37861
4.11614e-05 3.92656 3.38015
4.32194e-05 3.92872 3.38254
4.53804e-05 3.93201 3.38614
4.76494e-05 3.93684 3.39141
5.00319e-05 3.94375 3.39895
5.25335e-05 3.95341 3.40948
5.51602e-05 3.96661 3.42384
5.79182e-05 3.98424 3.44298
6.08141e-05 4.00731 3.46796
6.38548e-05 4.03686 3.49996
6.70475e-05 4.07407 3.54012
7.03999e-05 4.12002 3.58969
7.39199e-05 4.17579 3.64978
7.76159e-05 4.24241 3.72152
8.14967e-05 4.32074 3.80579
8.55715e-05 4.41149 3.90343
8.98501e-05 4.51516 4.01496
9.43426e-05 4.63198 4.1407
9.90597e-05 4.762 4.28071
0.000104013 4.90493 4.43475
0.000109213 5.06024 4.60234
0.000114674 5.22717 4.78272
0.000120408 5.40473 4.97484
0.000126428 5.59173 5.17747
0.000132749 5.78683 5.3892
0.000139387 5.98856 5.60847
0.000146356 6.19537 5.83359
0.000153674 6.40569 6.06285
0.000161358 6.61795 6.29452
0.000169426 6.83061 6.5269
0.000177897 7.04223 6.75833
0.000186792 7.25145 6.98729
0.000196131 7.45704 7.21237
0.000205938 7.65788 7.43229
0.000216235 7.85302 7.64598
0.000227047 8.04166 7.85248
0.000238399 8.22315 8.05105
0.000250319 8.39696 8.24105
0.000262835 8.56274 8.42208
0.000275977 8.72022 8.59384
0.000289775 8.86925 8.75616
0.000304264 9.00983 8.909
0.000319477 9.14202 9.05246
0.000335451 9.26592 9.18666
0.000352224 9.38176 9.31187
0.000369835 9.4898 9.42835
0.000388327 9.59031 9.53648
0.000407743 9.6836 9.63658
0.00042813 9.77005 9.72911
0.000449537 9.84999 9.81445
0.000472014 9.92378 9.89301
0.000495614 9.9918 9.96525
0.000520395 10.0544 10.0315
0.000546415 10.1119 10.0924
0.000573736 10.1648 10.148
0.000602422 10.2132 10.199
0.000632544 10.2577 10.2456
0.000664171 10.2984 10.288
0.000697379 10.3355 10.3267
0.000732248 10.3695 10.3621
0.000768861 10.4006 10.3943
0.000807304 10.4288 10.4237
0.000847669 10.4547 10.4503
0.000890052 10.4783 10.4746
0.000934555 10.4998 10.4967
0.000981283 10.5192 10.5168
0.00103035 10.5372 10.5351
0.00108186 10.5534 10.5517
0.00113596 10.568 10.5666
0.00119276 10.5814 10.5803
0.00125239 10.5935 10.5927
0.00131501 10.6046 10.604
0.00138076 10.6147 10.6141
0.0014498 10.624 10.6234
0.00152229 10.6322 10.6318
0.00159841 10.6399 10.6395
0.00167833 10.6466 10.6464
0.00176224 10.6529 10.6527
0.00185035 10.6585 10.6584
0.00194287 10.6637 10.6636
0.00204002 10.6685 10.6683
0.00214202 10.6726 10.6726
0.00224912 10.6764 10.6764
0.00236157 10.6799 10.6799
0.00247965 10.6831 10.6831
0.00260363 10.686 10.686
0.00273382 10.6886 10.6886
0.00287051 10.6908 10.691
0.00301403 10.6931 10.6931
0.00316473 10.6949 10.6951
0.00332297 10.6968 10.6967
0.00348912 10.6984 10.6983
0.00366358 10.6999 10.6999
0.00384675 10.7012 10.7012
0.00403909 10.7024 10.7024
0.00424105 10.7035 10.7035
0.0044531 10.7043 10.7045
0.00467575 10.7052 10.7054
0.00490954 10.7062 10.7062
0.00515502 10.7069 10.7069
0.00541277 10.7076 10.7076
0.00568341 10.7082 10.7082
0.00596758 10.7086 10.7086
0.00626596 10.7091 10.7093
0.00657926 10.7096 10.7098
0.00690822 10.7101 10.7103
0.00725363 10.7106 10.7107
0.00761631 10.7113 10.7115
0.00799713 10.7119 10.7123
0.00839698 10.713 10.7134
0.00881683 10.7141 10.7149
0.00925767 10.7161 10.7171
0.00972056 10.7185 10.7202
0.0102066 10.7229 10.7254
0.0107169 10.7276 10.7311
0.0112528 10.7339 10.7387
0.0118154 10.7426 10.7493
0.0124062 10.7539 10.7628
0.0130265 10.7687 10.7804
0.0136778 10.787 10.8022
0.0143617 10.8101 10.8297
0.0150798 10.8382 10.8627
0.0158338 10.872 10.9025
0.0166255 10.9121 10.949
0.0174567 10.9586 11.0034
0.0183296 11.0123 11.0654
0.019246 11.0733 11.1352
0.0202083 11.1413 11.213
0.0212188 11.217 11.2987
0.0222797 11.2993 11.3917
0.0233937 11.3888 11.4917
0.0245634 11.4843 11.5979
0.0257915 11.5857 11.7097
0.0270811 11.6921 11.8262
0.0284352 11.8026 11.9465
0.0298569 11.9167 12.0694
0.0313498 12.0334 12.1945
0.0329173 12.1519 12.3201
0.0345631 12.2715 12.446
0.0362913 12.391 12.5707
0.0381058 12.5099 12.6938
0.0400111 12.6275 12.8141
0.0420117 12.7431 12.9316
0.0441123 12.856 13.0453
0.0463179 12.9661 13.155
0.0486338 13.0724 13.2603
0.0510655 13.1755 13.361
0.0536187 13.2747 13.4572
0.0562997 13.3699 13.5489
0.0591147 13.4611 13.636
0.0620704 13.5485 13.7188
0.0651739 13.6323 13.7976
0.0684326 13.7124 13.8729
0.0718542 13.7897 13.9449
0.075447 13.8643 14.0147
0.0792193 13.9369 14.0824
0.0831803 14.0079 14.1492
0.0873393 14.0783 14.2158
0.0917062 14.1487 14.2833
0.0962916 14.221 14.3534
0.101106 14.2957 14.4272
0.106161 14.3748 14.5072
0.11147 14.4609 14.5958
0.117043 14.5561 14.6959
0.122895 15.2693 15.6056
0.12904 16.3404 16.941
0.135492 16.9931 17.682
0.142266 17.7262 18.5174
0.14938 18.8895 19.892
0.156849 21.0365 22.5125
0.164691 23.7226 25.7502
0.172926 26.1339 28.5311
0.181572 28.3414 30.9776
0.190651 30.2222 32.9562
0.200183 31.7151 34.4107
0.210192 32.8974 35.4737
0.220702 34.3824 36.9514
0.231737 35.8451 38.4006
0.243324 37.2672 39.7997
0.25549 38.7964 41.3436
0.268265 40.1227 42.6178
0.281678 41.2788 43.6813
0.295762 42.3115 44.6001
0.31055 43.2972 45.4785
0.326077 44.3667 46.482
0.342381 45.2379 47.2427
0.3595 46.119 48.0349
0.377475 46.9938 48.8347
0.396349 47.8708 49.6519
0.416167 48.742 50.4704
0.436975 49.5796 51.2551
0.458824 50.4016 52.0286
0.481765 51.1282 52.686
0.505853 51.7821 53.2618
0.531146 52.4889 53.9202
0.557703 53.1107 54.4759
0.585588 53.6516 54.9384
0.614868 54.1531 55.3634
0.645611 54.6282 55.7679
0.677891 55.1258 56.2141
0.711786 55.6225 56.6684
0.747375 56.1529 57.1729
0.784744 56.5938 57.5665
0.823981 57.0129 57.9397
0.86518 57.3355 58.1954
0.908439 57.6642 58.4711
0.953861 57.9442 58.6927
1.00155 58.183 58.8711
1.05163 58.614 59.3105
1.10421 59.0456 59.7492
1.15942 59.4753 60.184
1.2174 59.9011 60.6129
1.27827 60.3211 61.0336
1.34218 60.7336 61.4445
1.40929 61.137 61.8438
1.47975 61.5295 62.2297
1.55374 61.9095 62.6005
1.63143 62.276 62.9554
1.713 62.6279 63.2931
1.79865 62.9644 63.6132
1.88858 63.2845 63.915
1.98301 63.5878 64.1986
2.08216 63.8745 64.4635
2.18627 64.1441 64.7102
2.29558 64.3967 64.9389
2.41036 64.6328 65.1504
2.53088 64.8527 65.3448
2.65742 65.0567 65.5233
2.79029 65.2454 65.6863
2.92981 65.4196 65.8349
3.0763 65.5797 65.97
3.23011 65.7265 66.0922
3.39162 65.8612 66.2024
3.5612 65.9838 66.3018
3.73926 66.0954 66.3908
3.92622 66.1968 66.4706
4.12253 66.2887 66.5418
4.32866 66.3716 66.6049
4.54509 66.4464 66.6611
4.77235 66.5136 66.7106
5.01097 66.574 66.7542
5.26151 66.6278 66.7924
5.52459 66.6759 66.8257
5.80082 66.7185 66.8549
6.09086 66.7564 66.8801
6.3954 66.79 66.9019
6.71517 66.8196 66.9206
7.05093 66.8459 66.9369
7.40348 66.8692 66.9513
7.77365 66.8904 66.9642
8.16234 66.9095 66.9762
8.57045 66.9277 66.9881
8.99897 66.9458 67.0009
9.44892 66.9645 67.0156
9.92137 66.9849 67.033
10.4174 67.2267 67.2756
10.9383 67.5102 67.5622
11.4852 67.7946 67.8516
12.0595 68.0816 68.1456
12.6625 68.3729 68.4462
13.2956 68.67 68.7546
13.9604 68.9745 69.0724
14.6584 69.2874 69.401
15.3913 69.6097 69.7412
16.1609 69.9426 70.0937
16.9689 70.2865 70.4593
17.8174 70.6419 70.8377
18.7082 71.0091 71.2294
19.6436 71.3879 71.6338
20.6258 71.7782 72.0505
21.6571 72.1797 72.4789
22.74 72.5918 72.9183
23.877 73.0141 73.3677
25.0708 73.4458 73.8261
26.3243 73.886 74.2925
27.6406 74.3392 74.772
29.0226 74.7951 75.2511
30.4737 75.2572 75.7343
31.9974 75.7247 76.221
33.5973 76.2031 76.7173
35.2771 76.6796 77.207
37.041 77.1656 77.7046
38.8931 77.6544 78.2011
40.8377 78.145 78.6954
42.8796 78.6367 79.1864
45.0236 79.1356 79.6822
47.2747 79.6337 80.1727
49.6385 80.1306 80.6569
52.1204 80.9536 81.5052
54.7264 81.8403 82.4204
57.4627 82.7356 83.341
60.3359 83.6323 84.2587
63.3527 84.5295 85.1736
66.5203 85.4235 86.081
69.8463 86.313 86.981
73.3386 87.1722 87.8351
77.0056 88.0106 88.6561
80.8559 88.8474 89.4745
84.8987 89.677 90.2831
89.1436 90.4996 91.0834
93.6008 91.314 91.8738
98.2808 92.1218 92.658
103.195 92.7804 93.2914
108.355 93.3416 93.8274
113.772 93.8738 94.3338
119.461 94.3946 94.8296
125.434 94.9078 95.3188
131.706 95.4408 95.8286
138.291 96.1422 96.584
145.206 96.4138 96.795
152.466 96.6798 97.014
160.089 97.089 97.431
168.094 97.268 97.543
176.498 97.461 97.686
185.323 97.588 97.759
194.589 97.705 97.827
204.319 97.818 97.9
214.535 97.928 97.976
225.261 98.034 98.053
236.524 98.137 98.135
248.351 98.238 98.217
260.768 98.336 98.301
273.807 98.432 98.385
287.497 98.525 98.468
301.872 98.616 98.553
316.965 98.705 98.636
332.814 98.794 98.721
349.454 98.88 98.802
366.927 98.963 98.884
385.273 99.045 98.965
404.537 99.125 99.044
424.764 99.205 99.123
446.002 99.282 99.198
468.302 99.357 99.275
491.717 99.431 99.349
516.303 99.504 99.423
542.118 99.575 99.495
569.224 99.644 99.566
597.686 99.713 99.636
627.57 99.781 99.703
658.948 99.846 99.77
691.896 99.911 99.836
726.491 99.975 99.9
762.815 100.037 99.964
800.956 100.098 100.026
841.004 100.158 100.086
883.054 100.216 100.146
927.206 100.274 100.207
973.567 100.33 100.263
1022.25 100.386 100.319
1073.36 100.44 100.375
1127.03 100.495 100.432
1183.38 100.547 100.484
1242.55 100.599 100.539
1304.67 100.65 100.589
1369.91 100.7 100.64
1438.4 100.748 100.69
1510.32 100.797 100.741
1585.84 100.844 100.79
1665.13 100.89 100.837
1748.39 100.937 100.883
1835.81 100.984 100.93
1927.6 101.026 100.975
2023.98 101.071 101.02
2125.17 101.112 101.063
2231.43 101.155 101.106
2343 101.196 101.149
2460.15 101.237 101.19
2583.16 101.278 101.231
2712.32 101.317 101.272
2847.94 101.356 101.311
2990.33 101.395 101.35
3139.85 101.43 101.388
3296.84 101.47 101.427
3461.68 101.505 101.464
3634.77 101.54 101.5
3816.51 101.577 101.537
4007.33 101.611 101.572
4207.7 101.646 101.608
4418.08 101.679 101.641
4638.99 101.713 101.675
4870.94 101.746 101.71
5114.49 101.777 101.741
5370.21 101.809 101.775
5638.72 101.841 101.807
5920.66 101.872 101.838
6216.69 101.902 101.87
6527.52 101.931 101.9
6853.9 101.961 101.929
7196.59 101.99 101.959
7556.42 102.02 101.988
7934.25 102.048 102.018
8330.96 102.075 102.046
8747.51 102.102 102.073
9184.88 102.13 102.1
9644.12 102.155 102.128
10126.3 102.181 102.154
10632.6 102.207 102.181
11164.3 102.234 102.207
11722.5 102.258 102.232
12308.6 102.283 102.258
12924 102.307 102.281
13570.3 102.33 102.307
14248.8 102.354 102.331
14961.2 102.378 102.355
15709.3 102.402 102.377
16494.7 102.423 102.4
17319.5 102.447 102.424
18185.4 102.469 102.448
19094.7 102.491 102.468
20049.4 102.512 102.491
21051.9 102.534 102.514
22104.5 102.556 102.536
23209.7 102.576 102.555
24370.2 102.596 102.576
25588.7 102.616 102.597
26868.2 102.638 102.617
28211.6 102.656 102.637
29622.2 102.676 102.658
31103.3 102.696 102.678
32658.4 102.714 102.698
34291.3 102.734 102.716
36005.9 102.753 102.734
37806.2 102.77 102.754
39696.5 102.789 102.772
41681.4 102.807 102.79
43765.4 102.825 102.809
45953.7 102.843 102.827
48251.4 102.86 102.845
50663.9 102.878 102.861
53197.1 102.894 102.88
55857 102.91 102.896
58649.8 102.928 102.914
61582.3 102.945 102.931
64661.5 102.96 102.945
67894.5 102.977 102.963
71289.3 102.992 102.979
74853.7 103.008 102.996
78596.4 103.024 103.01
82526.2 103.039 103.027
86652.5 103.053 103.041
90985.2 103.07 103.058
95534.4 103.084 103.07
100311 103.099 103.087
105327 103.113 103.101
110593 103.128 103.116
116123 103.142 103.13
121929 103.156 103.144
128025 103.171 103.159
134427 103.184 103.174
141148 103.198 103.186
148205 103.211 103.199
155616 103.223 103.213
163396 103.238 103.228
171566 103.251 103.241
180144 103.263 103.254
189152 103.276 103.266
198609 103.289 103.279
208540 103.301 103.293
218967 103.314 103.306
229915 103.326 103.319
241411 103.339 103.33
253481 103.352 103.342
266155 103.363 103.355
279463 103.374 103.366
293436 103.386 103.379
308108 103.399 103.389
323513 103.41 103.402
339689 103.421 103.413
356674 103.433 103.426
374507 103.442 103.437
393233 103.455 103.447
412894 103.466 103.458
433539 103.477 103.469
455216 103.488 103.48
477977 103.498 103.491
501876 103.507 103.502
526969 103.519 103.511
553318 103.529 103.524
580984 103.54 103.532
610033 103.549 103.544
640534 103.56 103.553
672561 103.571 103.564
706189 103.58 103.574
741499 103.591 103.583
778574 103.6 103.594
817502 103.609 103.604
858377 103.618 103.613
901296 103.629 103.624
946361 103.638 103.633
993679 103.647 103.642
1.04336e+06 103.656 103.651
1.09553e+06 103.665 103.662
1.15031e+06 103.674 103.669
1.20782e+06 103.683 103.678
1.26821e+06 103.692 103.687
1.33163e+06 103.701 103.696
1.39821e+06 103.71 103.705
1.46812e+06 103.718 103.715
