0 3.9388 3.38986
1e-05 3.9388 3.38986
1.05e-05 3.9388 3.38986
1.1025e-05 3.9388 3.38986
1.15763e-05 3.9388 3.38986
1.21551e-05 3.9388 3.38986
1.27628e-05 3.9388 3.38986
1.3401e-05 3.9388 3.38986
1.4071e-05 3.9388 3.38986
1.47746e-05 3.9388 3.38986
1.55133e-05 3.9388 3.38986
1.62889e-05 3.9388 3.38986
1.71034e-05 3.9388 3.38986
1.79586e-05 3.9388 3.38986
1.88565e-05 3.9388 3.38986
1.97993e-05 3.9388 3.38986
2.07893e-05 3.9388 3.38986
2.18287e-05 3.9388 3.38986
2.29202e-05 3.9388 3.38986
2.40662e-05 3.9388 3.38985
2.52695e-05 3.9388 3.38985
2.6533e-05 3.93881 3.38987
2.78596e-05 3.93882 3.38987
2.92526e-05 3.93884 3.3899
3.07152e-05 3.93891 3.38997
3.2251e-05 3.93899 3.39006
3.38635e-05 3.93917 3.39027
3.55567e-05 3.93948 3.3906
3.73346e-05 3.94001 3.3912
3.92013e-05 3.94088 3.39215
4.11614e-05 3.9423 3.39369
4.32194e-05 3.94448 3.3961
4.53804e-05 3.94777 3.3997
4.76494e-05 3.95262 3.40501
5.00319e-05 3.95955 3.41259
5.25335e-05 3.96925 3.42316
5.51602e-05 3.98251 3.43756
5.79182e-05 4.0002 3.45678
6.08141e-05 4.02337 3.48186
6.38548e-05 4.05304 3.51398
6.70475e-05 4.09039 3.5543
7.03999e-05 4.13652 3.60407
7.39199e-05 4.19253 3.6644
7.76159e-05 4.25941 3.73642
8.14967e-05 4.33806 3.82105
8.55715e-05 4.42917 3.91907
8.98501e-05 4.53326 4.03106
9.43426e-05 4.65056 4.1573
9.90597e-05 4.78108 4.29787
0.000104013 4.92459 4.45253
0.000109213 5.08052 4.6208
0.000114674 5.24811 4.80188
0.000120408 5.42639 4.99478
0.000126428 5.61415 5.19823
0.000132749 5.81003 5.4108
0.000139387 6.01256 5.63095
0.000146356 6.22019 5.85697
0.000153674 6.43135 6.08715
0.000161358 6.64447 6.31976
0.000169426 6.85799 6.55306
0.000177897 7.07047 6.78541
0.000186792 7.28051 7.01529
0.000196131 7.48692 7.24127
0.000205938 7.68858 7.46207
0.000216235 7.8845 7.67662
0.000227047 8.0739 7.88394
0.000238399 8.25611 8.08331
0.000250319 8.43062 8.27409
0.000262835 8.59706 8.45584
0.000275977 8.75516 8.62828
0.000289775 8.90479 8.79126
0.000304264 9.04595 8.94472
0.000319477 9.17866 9.08874
0.000335451 9.30306 9.22348
0.000352224 9.41938 9.34919
0.000369835 9.52784 9.46615
0.000388327 9.62875 9.5747
0.000407743 9.72242 9.6752
0.00042813 9.80921 9.76809
0.000449537 9.88947 9.85379
0.000472014 9.96356 9.93267
0.000495614 10.032 10.0052
0.000520395 10.0948 10.0717
0.000546415 10.1525 10.1328
0.000573736 10.2056 10.1886
